COMID,HUC8,WA,Elev,BMMI,IWI,Slope
14730484.B,7070002,168.9201,411.5425092,,0.361137833,0.00056669
14730484.C,7070002,168.9201,411.5425092,,0.361137833,0.00056669
14730484.D,7070002,168.9201,411.5425092,,0.361137833,0.00056669
14730490.A,7070002,796.5117,443.8736643,,0.438273971,0.00020986
14730616.A,7070002,16.7733,404.5489092,,0.298342141,0.0030487
14730636.A,7070002,202.554,408.5286832,,0.357659963,0.00085501
14730636.B,7070002,202.554,408.5286832,,0.357659963,0.00085501
14730888.A,7070002,45.5328,409.1351787,,0.450918536,0.00064971
14730970.A,7070002,33.7203,403.9738679,0.451666667,0.362343278,0.00167012
14731028.A,7070002,868.752,466.4832006,,0.559077913,0.00003703
14731116.A,7070002,21.5892,393.9003352,,0.36799023,0.00195301
14731224.A,7070002,13.5432,401.537288,,0.267813093,0.00491039
14731260.A,7070002,8.6508,404.043325,,0.400620583,0.0051546
14731274.A,7070002,64.8486,381.4582635,0.396333333,0.330912181,0.00212023
14731288.A,7070002,16.8813,395.8150291,,0.490911111,0.0034098
14731288.B,7070002,16.8813,395.8150291,,0.490911111,0.0034098
14731312.A,7070002,20.79,393.0052848,,0.168037583,0.00296257
14731322.A,7070002,19.7397,397.256906,,0.61225601,0.00491122
14731382.A,7070002,57.1104,392.2465494,,0.651998414,0.00142757
14731384.A,7070002,8.0334,385.5632232,,0.791922043,0.00662024
14731470.A,7070002,2.1681,375.9166916,0.3,0.346331343,0.01452702
14731562.A,7070002,3.8394,378.9371496,0.31,0.322108214,0.00440286
14731594.A,7070002,51.3333,382.6927559,,0.367580897,0.00233114
14731684.A,7070002,69.7959,377.9452977,,0.764373349,0.00137204
14731684.B,7070002,69.7959,377.9452977,,0.764373349,0.00137204
14731726.A,7070002,75.1671,376.5586477,0.310333333,0.537211223,0.00099959
14731746.A,7070002,113.2371,382.276569,,0.829240612,0.00043123
14731842.A,7070002,128.187,379.1105434,,0.383364803,0.00140548
14731842.B,7070002,128.187,379.1105434,,0.383364803,0.00140548
14731908.A,7070002,7.2765,359.7342338,0.303333333,0.528270902,0.00268375
14732060.A,7070002,3.8646,397.0433489,,0.212700871,0.00662068
14732062.A,7070002,791.6373,472.601532,,0.884236828,0.00362394
14732064.A,7070002,8.0109,399.3418436,0.456333333,0.359234386,0.00528005
14732064.B,7070002,8.0109,399.3418436,0.456333333,0.359234386,0.00528005
14732080.A,7070002,19.008,384.559536,,0.327972049,0.00121686
14732082.A,7070002,8.4996,388.1201811,0.281333333,0.433369648,0.00342738
14732104.A,7070002,38.4408,390.0177721,0.345666667,0.561175189,0.00066546
14732254.A,7070002,7891.596,478.9654326,0.550333333,0.32541919,0.00001
14732626.A,7070002,1113.5376,431.9833749,0.341333333,0.3527909,0.00030333
14732806.A,7070002,6.8382,429.8416899,0.394333333,0.354963041,0.00736467
14732848.A,7070002,53.7696,432.2831203,,0.293781133,0.00328431
14732896.A,7070002,8.6328,431.0182538,,0.476750472,0.0044519
14732936.A,7070002,12.8304,427.2066,,0.721630767,0.00809626
14732958.A,7070002,17.8677,424.8041913,,0.463069263,0.00158439
14732972.A,7070002,6.2613,424.3327224,,0.325780958,0.00540533
14732992.A,7070002,75.582,423.7024375,,0.33102434,0.00413348
14733052.A,7070002,14.3361,418.722955,,0.405450881,0.00372612
14733052.B,7070002,14.3361,418.722955,,0.405450881,0.00372612
14733062.A,7070002,282.3489,427.8934541,0.479666667,0.369396551,0.00140472
14733108.A,7070002,5.3208,410.1236807,0.543333333,0.265742272,0.00525204
14733118.A,7070002,123.9327,411.0860371,,0.662074157,0.0012402
14733188.A,7070002,49.1391,410.5773485,,0.402180818,0.00639423
14733228.A,7070002,570.5586,416.7006763,,0.243411638,0.00018399
14733248.A,7070002,10.0494,381.2869085,,0.334346456,0.00478672
14733304.A,7070002,6.3234,389.4741816,0.326333333,0.213352016,0.00944736
14733304.B,7070002,6.3234,389.4741816,0.326333333,0.213352016,0.00944736
14733310.A,7070002,3.6117,391.1857762,,0.513643213,0.01903599
14733352.A,7070002,13.1103,406.7483806,0.33,0.264639543,0.00324935
14733382.A,7070002,9.2799,392.5836708,,0.318878352,0.00373611
14733388.A,7070002,15.5439,390.2762156,0.321333333,0.338946856,0.00343685
14733462.A,7070002,307.0683,387.5236126,0.346666667,0.338386103,0.00072895
14733512.A,7070002,12.8232,375.8369357,0.347666667,0.299179372,0.0016475
14733668.A,7070002,156.4461,434.3206425,,0.371778971,0.00223423
14733678.A,7070002,191.5686,431.8818163,,0.663551009,0.00340269
14733678.B,7070002,191.5686,431.8818163,,0.663551009,0.00340269
14733724.A,7070002,15.174,396.0713043,,0.343212551,0.00070159
14733778.A,7070002,14.0715,396.5110157,,0.35418257,0.000542
14762123.A,7120007,80.4564,237.3783705,0.390333333,0.504054722,0.00549727
14762359.A,7120007,74.3112,210.7752886,0.368666667,0.267440916,0.00715083
14762369.A,7120007,101.6541,240.6026934,0.443666667,0.38597946,0.00096654
14767234.A,7120006,15.2631,274.3877516,0.418333333,0.349482393,0.00127536
14767258.A,7120006,57.4902,272.4419813,,0.319658494,0.00006073
14767264.A,7120006,7.7733,293.7444182,,0.361139005,0.0082214
14767270.A,7120006,12.1266,288.0394397,0.367666667,0.408973366,0.00140907
14767270.B,7120006,12.1266,288.0394397,0.367666667,0.408973366,0.00140907
14767282.A,7120006,6.7023,262.9173721,0.378333333,0.335235117,0.00171119
14767288.A,7120006,28.4625,288.27485,,0.302023102,0.00267975
14767288.B,7120006,28.4625,288.27485,,0.302023102,0.00267975
14767306.A,7120006,198.4707,270.5617904,,0.43176785,0.00001
14767326.A,7120006,312.2802,272.8412946,0.532,0.317871498,0.0011835
14767328.A,7120006,317.5524,272.7494119,0.430666667,0.357297085,0.00071011
14767328.B,7120006,317.5524,272.7494119,0.430666667,0.357297085,0.00071011
14767334.A,7120006,8.3268,291.3230999,,0.364999802,0.01028291
14767340.A,7120006,323.8191,272.6133333,0.241333333,0.365890752,0.00176683
14767348.A,7120006,13.617,302.1489372,,0.251487988,0.00373397
14767356.A,7120006,16.8012,298.2010274,,0.364496326,0.00277288
14767360.A,7120006,16.5267,282.5192893,0.606333333,0.365046216,0.00178014
14767360.B,7120006,16.5267,282.5192893,0.606333333,0.365046216,0.00178014
14767566.A,7120006,99.2376,278.4059157,,0.627973505,0.00117161
14767566.B,7120006,99.2376,278.4059157,,0.627973505,0.00117161
14767566.C,7120006,99.2376,278.4059157,,0.627973505,0.00117161
14767566.D,7120006,99.2376,278.4059157,,0.627973505,0.00117161
14767568.A,7120006,5.22,311.3038052,0.366,0.455895415,0.0110687
14767568.B,7120006,5.22,311.3038052,0.366,0.455895415,0.0110687
14768166.A,7120006,47.25,282.7204918,,0.338492782,0.00122669
14768166.B,7120006,47.25,282.7204918,,0.338492782,0.00122669
14768166.C,7120006,47.25,282.7204918,,0.338492782,0.00122669
14768166.D,7120006,47.25,282.7204918,,0.338492782,0.00122669
14768166.E,7120006,47.25,282.7204918,,0.338492782,0.00122669
14768170.A,7120006,6.6969,292.6208964,,0.385554188,0.00658685
14768186.A,7120006,27.7965,294.8852974,,0.211884367,0.00658197
14768186.B,7120006,27.7965,294.8852974,,0.211884367,0.00658197
14768186.C,7120006,27.7965,294.8852974,,0.211884367,0.00658197
14768186.D,7120006,27.7965,294.8852974,,0.211884367,0.00658197
14768204.A,7120006,16.731,283.0990441,,0.382840262,0.00649989
14768204.B,7120006,16.731,283.0990441,,0.382840262,0.00649989
14768204.C,7120006,16.731,283.0990441,,0.382840262,0.00649989
14768206.A,7120006,21.9384,270.1136872,0.46,0.400655641,0.00506457
14768238.A,7120006,1.8009,285.5522989,0.455333333,0.332884069,0.02485082
14768242.A,7120006,21.3021,296.3111428,,0.260450865,0.00215536
14768244.A,7120006,8.0856,293.0613045,0.302666667,0.368310377,0.00419915
14768302.A,7120006,2.3058,271.9755386,0.358333333,0.464519176,0.00110223
14768306.A,7120006,133.7157,283.5583932,,0.342700642,0.00031553
14768308.A,7120006,51.0939,291.8613357,,0.399720906,0.00568772
14768308.B,7120006,51.0939,291.8613357,,0.399720906,0.00568772
14768312.A,7120006,133.821,283.5318897,,0.398936347,0.00348189
14768316.A,7120006,142.0047,281.9319689,0.473,0.370435775,0.00118835
14768316.B,7120006,142.0047,281.9319689,0.473,0.370435775,0.00118835
14768316.C,7120006,142.0047,281.9319689,0.473,0.370435775,0.00118835
14768316.D,7120006,142.0047,281.9319689,0.473,0.370435775,0.00118835
14768328.A,7120006,131.2182,283.8119403,,0.426839997,0.0002086
14768328.B,7120006,131.2182,283.8119403,,0.426839997,0.0002086
14768334.A,7120006,11.0538,241.863922,0.369333333,0.285058228,0.00057855
14768438.A,7120006,150.2658,272.2019715,0.382333333,0.349678002,0.00095818
14768470.A,7120006,120.0564,274.6310405,0.400666667,0.365102801,0.00042089
14768472.A,7120006,110.4354,276.123984,0.273666667,0.345618493,0.00148122
14768474.A,7120006,48.3705,282.8976558,0.395666667,0.453804936,0.00001
14768496.A,7120006,38.9214,284.960671,0.563,0.369302561,0.00413033
14768542.A,7120006,128.3697,290.6930325,,0.272532826,0.00055829
14768542.B,7120006,128.3697,290.6930325,,0.272532826,0.00055829
14768544.A,7120006,121.5765,291.0882939,0.444,0.312707128,0.00145314
14768544.B,7120006,121.5765,291.0882939,0.444,0.312707128,0.00145314
14768548.A,7120006,86.3559,292.6676615,0.485333333,0.445928812,0.00161652
14768558.A,7120006,137.2419,289.5077447,0.437333333,0.338500943,0.00134117
14768558.B,7120006,137.2419,289.5077447,0.437333333,0.338500943,0.00134117
14768570.A,7120006,211.8519,267.0382545,,0.43558043,0.0004822
14768574.A,7120006,159.8661,289.2861418,0.41,0.337358084,0.00143873
14768574.B,7120006,159.8661,289.2861418,0.41,0.337358084,0.00143873
14768586.A,7120006,14.805,301.36591,0.374333333,0.377327341,0.00997542
14768588.A,7120006,20.1762,310.679061,,0.411309948,0.0075945
14768650.A,7120006,292.7439,275.4183399,0.518333333,0.394732,0.00033573
14768654.A,7120006,41.283,244.4047903,,0.39865087,0.0015494
14768686.A,7120006,45.8046,288.1765919,,0.335411031,0.0045463
14768686.B,7120006,45.8046,288.1765919,,0.335411031,0.0045463
14768686.C,7120006,45.8046,288.1765919,,0.335411031,0.0045463
14768690.A,7120006,51.1362,242.7478269,,0.337412641,0.00009776
14768702.A,7120006,6.1353,293.3037509,,0.357737975,0.00775422
14768706.A,7120006,26.9604,298.3738296,0.596333333,0.369231074,0.00287109
14768708.A,7120006,17.7345,254.1430779,,0.351455026,0.00237757
14768708.B,7120006,17.7345,254.1430779,,0.351455026,0.00237757
14768708.C,7120006,17.7345,254.1430779,,0.351455026,0.00237757
14768720.A,7120006,13.3398,293.0744771,0.381,0.337957969,0.00514717
14768744.A,7120006,3.8511,258.8977962,0.426666667,0.347380397,0.00535504
14768800.A,7120006,3.3939,270.1288146,0.383666667,0.378145063,0.00525727
14768806.A,7120006,30.267,280.526581,0.364666667,0.332288704,0.00159756
14768806.B,7120006,30.267,280.526581,0.364666667,0.332288704,0.00159756
14768810.A,7120006,41.8761,273.8195553,0.406666667,0.34566822,0.00032437
14768810.B,7120006,41.8761,273.8195553,0.406666667,0.34566822,0.00032437
14768834.A,7120006,116.9118,271.1321281,,0.402987128,0.00085945
14768984.A,7120006,18.504,298.5837738,,0.412142392,0.005131
14768984.B,7120006,18.504,298.5837738,,0.412142392,0.005131
14768986.A,7120006,19.0224,280.1366167,0.390666667,0.391457323,0.00301693
14768986.B,7120006,19.0224,280.1366167,0.390666667,0.391457323,0.00301693
14768986.C,7120006,19.0224,280.1366167,0.390666667,0.391457323,0.00301693
14768986.D,7120006,19.0224,280.1366167,0.390666667,0.391457323,0.00301693
14768986.E,7120006,19.0224,280.1366167,0.390666667,0.391457323,0.00301693
14768988.A,7120006,15.0723,266.2339153,,0.326129193,0.00111692
14768988.B,7120006,15.0723,266.2339153,,0.326129193,0.00111692
14768992.A,7120006,73.6839,279.1629364,0.393,0.443952379,0.00059815
14769002.A,7120006,7.6428,277.9139084,,0.483060182,0.00278212
14769004.A,7120006,477.7542,273.1232784,,0.45187113,0.00024342
14769006.A,7120006,46.08,268.56635,0.454,0.353885278,0.00113143
14769062.A,7120006,49.5036,281.5415364,,0.342655204,0.00053198
14769062.B,7120006,49.5036,281.5415364,,0.342655204,0.00053198
14769062.C,7120006,49.5036,281.5415364,,0.342655204,0.00053198
14769100.A,7120006,21.2463,268.0022332,,0.36112221,0.00169944
14769100.B,7120006,21.2463,268.0022332,,0.36112221,0.00169944
14769150.A,7120006,19.8144,301.8417501,,0.371279834,0.00918465
14769154.A,7120006,167.1696,278.7139181,,0.357867366,0.00128711
14769154.B,7120006,167.1696,278.7139181,,0.357867366,0.00128711
14769154.C,7120006,167.1696,278.7139181,,0.357867366,0.00128711
14769156.A,7120006,7.3116,235.7347907,,0.437350142,0.00012884
14769160.A,7120006,43.821,284.8581606,0.401666667,0.346063138,0.00155426
14769160.B,7120006,43.821,284.8581606,0.401666667,0.346063138,0.00155426
14769170.A,7120006,26.2827,243.6817669,,0.280495668,0.00118793
14769170.B,7120006,26.2827,243.6817669,,0.280495668,0.00118793
14769172.A,7120006,38.6703,264.3467913,0.522666667,0.331797088,0.00219955
14769172.B,7120006,38.6703,264.3467913,0.522666667,0.331797088,0.00219955
14769176.A,7120006,17.622,251.4942523,,0.321295329,0.00298365
14769186.A,7120006,11.1222,265.8031801,,0.367563516,0.0004708
14769190.A,7120006,17.6859,248.397307,0.429,0.343309662,0.00151463
14769204.A,7120006,18.9252,255.4015327,,0.275686335,0.00368228
14769204.B,7120006,18.9252,255.4015327,,0.275686335,0.00368228
14769204.C,7120006,18.9252,255.4015327,,0.275686335,0.00368228
14769204.D,7120006,18.9252,255.4015327,,0.275686335,0.00368228
14769204.E,7120006,18.9252,255.4015327,,0.275686335,0.00368228
14769210.A,7120006,4.4478,316.1047936,,0.305056769,0.00527142
14769224.A,7120006,21.3642,280.1400017,,0.342108449,0.00516856
14769224.B,7120006,21.3642,280.1400017,,0.342108449,0.00516856
14769224.C,7120006,21.3642,280.1400017,,0.342108449,0.00516856
14769448.A,7120006,2114.8794,264.9825021,,0.341438515,0.00001
14769480.A,7120006,2157.5808,264.5880712,,0.355158596,0.00001
14769482.A,7120006,8.1693,296.6326231,0.394333333,0.309544687,0.00001
14769482.B,7120006,8.1693,296.6326231,0.394333333,0.309544687,0.00001
14769482.C,7120006,8.1693,296.6326231,0.394333333,0.309544687,0.00001
14769488.A,7120006,40.608,284.6556815,,0.349353237,0.00001
14770622.A,7120006,118.6344,270.9839724,,0.331553877,0.00138912
14770668.A,7120006,22.9149,306.3084211,,0.296832878,0.00172175
14770846.A,7120006,223.6437,282.3370681,,0.351182875,0.00185595
14771030.A,7120006,96.8193,252.7589673,,0.370562116,0.00221552
14771374.A,7120006,92.5461,250.7357702,0.518666667,0.365061685,0.00358257
14771732.A,7120006,3477.0636,260.6983095,,0.287350863,0.00001
14783625.A,7120004,5.7474,229.3801535,0.391666667,0.484879663,0.00194285
14783655.A,7120004,58.4244,226.3974888,0.398666667,0.590136739,0.00100331
14783657.A,7120004,22.7358,233.853035,,0.330390467,0.00205336
14783667.A,7120004,60.9939,225.8350387,0.452,0.652346392,0.00001
14783715.A,7120004,4.2471,213.6889171,,0.337786648,0.00269268
14783717.A,7120004,249.2883,231.4924019,0.385,0.389020185,0.00142712
14783719.A,7120004,16.1064,212.8931057,,0.384518887,0.00116148
14783727.A,7120004,5.1903,229.8153893,0.362333333,0.456759081,0.00942931
14783993.A,7120004,49.9752,230.7461112,0.404,0.262414666,0.00002343
14783995.A,7120004,34.7499,246.6517337,,0.761690888,0.00273258
14784007.A,7120004,126.7191,237.0706309,0.388333333,0.311727233,0.00001
14784009.A,7120004,71.1972,242.4687139,0.421666667,0.355082046,0.00218558
14784009.B,7120004,71.1972,242.4687139,0.421666667,0.355082046,0.00218558
14784009.C,7120004,71.1972,242.4687139,0.421666667,0.355082046,0.00218558
14784011.A,7120004,18.0162,242.7587491,0.431333333,0.363849226,0.00464993
14784047.A,7120004,35.6913,239.2541397,0.403666667,0.343688537,0.00001
14784189.A,7120004,19.0431,248.2665669,0.460333333,0.331627653,0.00054132
14784427.A,7120004,318.4155,228.0196458,,0.388387246,0.00001
14784453.A,7120004,171.9567,235.7586153,,0.411683059,0.00169168
14785823.A,7120004,54.171,204.9120337,0.408,0.339138526,0.00001
14785933.A,7120004,306.4131,220.488213,,0.385128897,0.00075968
14785981.A,7120004,42.8031,212.3732454,0.384333333,0.29986016,0.00232275
14785985.A,7120004,8.8839,229.1136491,,0.291708052,0.00614716
14786207.A,7120004,130.0509,220.2611142,0.082,0.161170701,0.00136312
14786231.A,7120004,1655.9478,218.0572321,0.352333333,0.285124202,0.00091081
14786309.A,7120004,34.1199,222.1994263,,0.337532852,0.00729896
14787223.A,7120004,114.3783,199.3956419,,0.333260291,0.00055326
14787331.A,7120004,34.6302,196.636118,,0.360065137,0.00983285
14787395.A,7120004,80.4222,216.5991469,0.401666667,0.329504919,0.00329958
14787403.A,7120004,51.9183,210.2324649,,0.285884052,0.00263776
14787925.A,7120004,36.3546,184.9141028,0.458333333,0.378782979,0.00242824
14787983.A,7120004,115.0011,210.6287518,,0.315922806,0.00119857
14794951.A,7080103,4494.5451,315.6148664,0.305666667,0.154349786,0.00246808
14819009.A,7130008,13188.5316,199.5096336,0.165666667,0.172137322,0.00001
14826897.A,9020204,188.7129,445.1930018,,0.216946255,0.00631359
14828151.A,9020204,11594.0106,448.5495474,0.498,0.850655436,0.00005727
14828617.A,9020204,10204.1352,463.1360992,,0.21469972,0.02577319
14835447.A,7130001,28215.1305,216.8295508,0.251,0.231972563,0.00001
14836121.A,7130001,507.1383,247.5749551,0.355333333,0.305169245,0.00058387
14836911.A,7130001,147.0168,222.1985989,,0.386689854,0.00255482
14854297.A,8020303,58.6953,55.14236901,0.388666667,0.727330128,0.00032337
14865277.A,8020303,71052.5745,252.0532011,,0.7037037,0.00001
14865395.A,8020303,71131.4532,251.8304471,,0.566357278,0.00015097
14917767.A,18030007,19.1403,3141.66891,,0.429359011,0.21274111
14917925.A,18030007,231.489,1708.175918,,0.816494882,0.02748352
14959443.A,18030002,11.9268,2900.60683,,0.854694321,0.05369387
14972877.A,18030001,2617.6446,2490.611076,,0.770533783,0.00588376
15022523.A,18020111,5081.7762,1281.810465,0.817333333,0.935162033,0.00142735
15022523.B,18020111,5081.7762,1281.810465,0.817333333,0.935162033,0.00142735
15022679.A,18020111,98.5221,42.79880542,0.671666667,0.817581538,0.00117287
15024989.A,18020111,5023.0584,1294.156233,0.844333333,0.850543239,0.00001
15027145.A,18020116,2521.9962,613.8912663,0.629,0.912234996,0.00250941
15074780.A,8080205,234.1377,48.32500602,0.392,0.456228938,0.00068122
15074806.A,8080205,202.0338,40.2277816,,0.301251268,0.00051522
15074882.A,8080205,106.5681,41.7365332,0.332333333,0.711221047,0.00093544
15074884.A,8080205,137.8359,38.79355688,,0.354015787,0.00080607
15078390.A,8080204,472.2741,63.33445615,,0.551650352,0.00062305
15078398.A,8080204,1325.187,60.67671505,0.339,0.501317385,0.00035265
15083581.A,8080203,109.4022,74.63160269,,0.867782869,0.00053977
15085713.A,8080203,1973.2266,62.56863117,0.276333333,0.793289077,0.0001995
15085943.A,8080203,68.8716,50.8204937,,0.867801917,0.00091601
15088127.A,8080203,5392.0962,50.05628084,0.429333333,0.769702618,0.00001
15096243.A,8080202,3663.8613,15.61093824,,0.311399292,0.00001
